item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
14027,2024-10-01,2821980.1046998147,1298721.2425191398,2047314.747048144,2368823.069532164,2581290.8288083198,2821980.1046998147,3212605.9811818656,3475977.740458021,3804995.95183093,4181582.7968632677
14027,2024-11-01,3188948.7629953707,1898261.7802029788,2301470.7092386866,2612913.8150981055,2926118.802241398,3188948.7629953707,3477601.5015271204,3737760.258316524,4371852.374420944,4835495.303456651
14027,2024-12-01,3123774.1204592595,813928.7361319588,1228739.5123667573,2350267.4143994944,2666220.8621748094,3123774.1204592595,3360954.989402598,3662406.8816223573,4050575.6642091684,4598906.2182217445
14027,2025-01-01,2907169.449774815,1333467.9089023168,1831096.424803974,2204200.468114938,2607986.499945856,2907169.449774815,3232840.2884926624,3499463.3285291353,4306183.67382047,4809132.856388794
14027,2025-02-01,4012612.941316667,2101698.0218978943,2663361.026618102,3349792.370317464,3743120.6543730777,4012612.941316667,4442487.631623589,4760612.804568091,5153057.423150231,5844962.927870439
14027,2025-03-01,5106334.583213333,1565413.3183007147,2127690.2110593636,3471299.7742873197,3855292.519447593,5106334.583213333,5419701.429199073,5764551.618803792,6400821.20600397,7002994.932095951
14027,2025-04-01,4684915.595233333,1259908.0800161175,3243403.334999748,3682749.86292391,4090745.198938273,4684915.595233333,4986866.6660472825,5581513.580468312,5987282.219503585,6535093.346280549
14027,2025-05-01,5177163.7772705555,1923054.0787165384,3849483.8698786013,4258546.205710343,4630597.163193345,5177163.7772705555,5530852.360788323,6619988.08254299,7049133.307263622,7562329.512890128
14027,2025-06-01,6407026.375994445,2598705.6733973916,4430390.773732419,5622313.8627673,6039677.482835805,6407026.375994445,6796822.269153085,8187257.52599159,8672140.661809433,9351329.679561127
15401,2024-07-01,3686652.4656930375,1978120.044429331,2344127.219780555,3188524.346734262,3453090.7416073345,3686652.4656930375,4305853.6752090175,4546322.292304312,4823128.98495913,5239916.993643687
15401,2024-08-01,4355889.098157037,2706441.766652216,3496810.270352889,3813550.03433116,4096064.8131450303,4355889.098157037,4600509.272057932,5475083.824367636,5819763.755012574,6293873.609679913
15401,2024-09-01,4274706.197088148,2188708.430919066,2683681.532729243,3641848.937427276,3993531.236978573,4274706.197088148,4989162.51799402,5298100.428656427,5665616.777232239,6187573.795709082
15401,2024-10-01,2644215.256598222,1080083.5226506314,1540579.9797925784,1926509.098943398,2367889.4744597827,2644215.256598222,2992825.927625551,3368976.6750828614,3841019.986730163,4329071.388316553
15401,2024-11-01,2406546.5776794073,331655.98064490425,845569.9330189978,1256420.5569707598,2092169.3413543063,2406546.5776794073,2764193.202893398,3144118.471042129,3934797.877389632,4578505.968652615
15401,2024-12-01,2303575.015982259,-185790.9643103358,410595.2166326632,877275.804846693,1881516.4698640904,2303575.015982259,2621653.617655984,3019602.8860672694,3423716.363170189,4112038.127446521
15401,2025-01-01,1698492.865853037,-378167.10861588106,227271.77724082276,854378.2518144477,1326775.3838234132,1698492.865853037,2109173.792327105,2439520.313224959,3032051.321488307,3712036.5545672327
15401,2025-02-01,3228026.8315712595,720497.54904718,1856139.9559991355,2373538.523352417,2902463.483135768,3228026.8315712595,3757368.102015639,4158799.3951323237,4661587.768041162,5440496.19492645
15401,2025-03-01,3552532.6835454814,23618.070818264983,1396835.3192153794,1894548.2259733118,2355013.437125972,3552532.6835454814,3949069.079292213,4317698.734889317,5729071.397826695,6535258.19231492
15401,2025-04-01,3779634.5179105187,-56156.86834918118,2302433.8355713785,2804687.5191951077,3362129.5423382176,3779634.5179105187,4191838.203046616,4555035.392856393,5205239.641729474,5994696.152415311
15401,2025-05-01,4377236.765977927,472406.5839127247,1288803.7651942163,3373187.582230919,3869182.437212874,4377236.765977927,5071199.523325941,5481705.100530119,5974499.890813118,7334376.988908637
15401,2025-06-01,4796459.631888,451696.3920024445,3049778.0578199653,3741300.672466506,4307233.435597005,4796459.631888,5330492.772623439,5926561.021763753,6636725.655975665,7394225.975251518
15403,2024-07-01,1935963.0293707964,734508.8611684674,983621.4689344214,1604256.515253392,1779696.4962837794,1935963.0293707964,2194613.589096795,2356508.5145716267,2543381.4609262454,2821037.290914422
15403,2024-08-01,2176979.791285278,1014715.4342248966,1308381.572526637,1816810.6803943352,2003771.7865680875,2176979.791285278,2342694.407113579,2997118.9967516838,3224557.726642993,3538340.5038336217
15403,2024-09-01,2472487.49978,844024.7736198982,1175056.7574121337,2056325.4781815503,2282653.793928598,2472487.49978,3557424.6565684387,3761859.4167599315,4007600.128203422,4340952.33421788
15403,2024-10-01,1802104.8062387225,753675.0786376122,1048672.8619384381,1419588.9918291005,1616364.0204292363,1802104.8062387225,2029481.5920482082,3467154.781979548,3710579.012497988,4043935.906909925
15403,2024-11-01,1622959.125866889,265143.7571426636,601453.3917785799,1188159.400132239,1411195.6685712514,1622959.125866889,2070144.7543480822,2322963.1338982056,2573872.285835198,2986187.698248892
15403,2024-12-01,1290683.8788418889,-153985.85133544868,239374.70642988972,537234.0773350352,1024668.809756421,1290683.8788418889,1505965.9479273567,1742650.4124061498,2158951.8730403697,2605279.0060371896
15403,2025-01-01,1211681.9489020277,-220088.53932110223,390285.6487729071,663668.1372793566,974560.868184503,1211681.9489020277,1505446.0948470063,1724523.631307708,2028112.230925269,2471665.395554695
15403,2025-02-01,2027173.1286393334,347475.335240637,786939.6657241471,1475656.398460412,1812179.9551250567,2027173.1286393334,2246189.224685832,2511751.5591282547,2836269.4678311865,3324733.145536919
15403,2025-03-01,1881503.055768,-174083.84844568782,627788.2580955658,956595.2450000491,1569046.683902712,1881503.055768,2134675.14985551,3546143.948112988,3855373.6850174717,4374094.310519836
15403,2025-04-01,2111881.851715111,515038.4087578636,1002804.5619244582,1501622.266486973,1849603.1544239488,2111881.851715111,2385887.4378951625,3527548.9749944527,3858454.34900169,4366894.504772451
15403,2025-05-01,2260635.5345478524,-36964.94874554967,1269375.9697158588,1619393.4711887897,1939549.450309578,2260635.5345478524,2621499.8071076074,2888210.619561729,3661319.620204105,4112870.191656439
15403,2025-06-01,2726210.589269815,255595.45641410857,814976.8425155533,2005365.0431903375,2354714.9856721,2726210.589269815,3071449.8617832707,3454155.1098205885,4286251.22463241,4788517.596844966
18135,2024-07-01,9806123.765696594,6928919.863856765,7712675.958063159,8282195.31718447,9293815.767880203,9806123.765696594,12959154.881130762,13482075.493756358,14081703.019544337,15001313.252639618
18135,2024-08-01,6563598.4541762965,3337301.453506404,4304358.482379753,4993152.527421726,5994900.5929122325,6563598.4541762965,7092294.537662581,7748541.244706051,10239018.732591545,11282529.462853782
18135,2024-09-01,5094939.1414755555,1183112.601730431,2275396.8669432173,3021121.378110618,4474443.453041027,5094939.1414755555,5834664.274354528,6514727.940896789,8380335.907505671,9554760.530357346
18135,2024-10-01,3013475.7451575557,-703670.7849378691,308891.5266269584,1141050.0572393495,2432049.5448256256,3013475.7451575557,3819421.278822819,5032738.836690205,5874943.686747041,6928812.178867424
18135,2024-11-01,1688139.3120395185,-2088708.5590749797,-956711.8307444958,-50195.373748379876,707887.6351399072,1688139.3120395185,2509913.9497704264,3354662.930880935,4784080.982654829,6251849.544318646
18135,2024-12-01,2925075.213690741,-2001056.8986770504,-260230.27965779038,799161.1763433253,1636362.2042016187,2925075.213690741,3616055.5914020846,4440385.897038156,5417025.891289271,6994880.114308532
18135,2025-01-01,2124916.430750926,-2331481.549603818,-986183.4639514231,-27125.07102571759,1285045.440622338,2124916.430750926,3063137.365323958,3778269.168347013,5645349.389550498,7173818.808536226
18135,2025-02-01,2824353.5258814814,-2400273.9439013856,-862387.4574470907,320316.7088955121,2119497.598654206,2824353.5258814814,3468597.8975532018,4367681.081089673,6262710.738432276,8064146.22488657
18135,2025-03-01,4169049.0415259255,-2458170.0463519,852600.2542435838,1966273.8521803874,3017945.360900678,4169049.0415259255,5425434.021405618,6231797.287070353,7268462.239173823,9891517.385807086
18135,2025-04-01,6181171.406935926,-1804554.137044744,616298.5145889714,1746511.142178452,5260576.505637574,6181171.406935926,7096277.363789833,7907027.720462287,9052585.764718436,10858419.514035484
18135,2025-05-01,6503042.680859259,-335567.1872624054,3002866.916125812,4189755.621738566,5320124.233863188,6503042.680859259,7733563.230856072,8646932.676314028,9855778.136208262,11382625.555079814
18135,2025-06-01,6697511.708484815,-219041.24350507976,1732344.9125511798,3303687.252912441,4492797.423475487,6697511.708484815,7902112.316401923,9262728.639742745,14443668.92972984,16092213.752452765
18138,2024-07-01,8459438.204356149,2422622.3852373273,4837022.054130644,6057709.669603475,7245709.402346681,8459438.204356149,9540321.227217099,10635563.515515858,11899570.575433135,13779187.849039415
18138,2024-08-01,6921960.288900927,561920.3271216126,2545829.1205176567,3988687.568901736,5252289.681986438,6921960.288900927,8041157.165144118,10443373.055648264,11981320.837365676,14102988.797428384
18138,2024-09-01,8047680.791453334,1347240.4801286277,3582928.7365649575,5103565.8821287695,6634229.0084735155,8047680.791453334,9466965.625225743,10847699.973792711,18295499.500915784,20547077.50040767
18138,2024-10-01,9672335.145469278,589563.8144556028,2575028.46771389,4392444.552239651,5718594.332195426,9672335.145469278,11209443.18227637,12869490.462232145,17789452.398349762,20037601.968274713
18138,2024-11-01,9609036.947454944,1741595.650171806,4006918.280100737,5865587.320904287,8180604.930517278,9609036.947454944,11135686.075503722,14586226.297347546,16277249.671484433,19063064.134746697
18138,2024-12-01,6015090.153577,-4677304.346158218,-2221440.09840541,1478313.7644965267,3140542.7655694913,6015090.153577,7466031.5564350635,9061905.835285805,12767757.009454966,15783730.146096662
18138,2025-01-01,7151135.252479111,-4209754.0617215,694473.0464071294,2535581.4571504183,4638079.014153942,7151135.252479111,8936803.003986318,10410544.000225952,17035905.944055352,20030349.73992472
18138,2025-02-01,6866497.783876741,-4911857.306896344,-1947772.6418363054,3143788.3746663923,5420353.929194054,6866497.783876741,8793622.300654983,10584241.230182644,12773827.619419789,25191599.36468205
18138,2025-03-01,8593203.104706518,-4812811.908282659,-112468.16299458488,2104893.022528547,6480900.0539532835,8593203.104706518,10299523.933237532,19753611.768024117,21836906.154936142,25341527.79895755
18138,2025-04-01,7912286.583659556,-5279951.200430999,-1989402.7316972124,2130005.544854565,4482376.483697552,7912286.583659556,9760068.888494335,11377581.702337323,13607800.912795767,19751495.777942613
18138,2025-05-01,6601116.823954963,-5557297.344956412,-1065987.0301625994,1293675.1005839813,4432070.32096414,6601116.823954963,8580256.160279121,10374855.583780019,12771869.030702155,15812416.599110782
18138,2025-06-01,8415722.251274668,-5680898.051519617,739626.034508561,3773450.995636675,6228096.650241254,8415722.251274668,10746957.074530303,13777225.406905344,16515238.75692235,19897513.498711176
18288,2024-07-01,52265079.43976108,35214565.65104512,40579845.33324585,44688950.962207645,48740323.10503185,52265079.43976108,68989501.79365605,72580828.60314691,76695649.28351927,83030380.96572
18288,2024-08-01,44612757.25324592,23325756.685618486,29618504.0647477,36550218.6566121,40720299.99675937,44612757.25324592,48043977.17639915,58145045.1170679,63009858.92728323,70137740.30641243
18288,2024-09-01,83512551.06208,43044789.9104034,51427330.29340802,55752190.0526477,78560375.63557115,83512551.06208,87343917.59969996,91755313.00251786,104856388.33431014,111935501.82842587
18288,2024-10-01,41300145.629898496,18726140.86360026,26242487.773418352,30952649.880084664,34879349.232394,41300145.629898496,46009331.72296516,50666535.964163385,70787623.95810859,77565521.45126003
18288,2024-11-01,43613725.657921374,13999992.31330206,20728029.222623687,26339074.922818128,39206165.76590395,43613725.657921374,48611794.88327213,72912363.25337109,78266236.28689887,86316502.25177605
18288,2024-12-01,44258303.859998,-943634.345837363,24813418.93994518,31054589.1882772,36986490.58605694,44258303.859998,48807158.855417214,62310249.05276066,68388349.30109268,77851195.02437855
18288,2025-01-01,20599102.48531296,-6325631.911565097,2419561.088538411,9133443.125408914,14916328.490702286,20599102.48531296,26279232.035479195,39775805.0926633,45777268.24064492,55108693.240748435
18288,2025-02-01,23021612.246359702,-11447409.142453302,2176182.6150569348,8949771.425853636,15315709.172809126,23021612.246359702,27306184.18294102,32739774.57984762,39860625.61286655,52270753.16654159
18288,2025-03-01,36696050.73955033,-5054557.371399527,10876597.315753147,17784848.1264912,23745525.799396783,36696050.73955033,42405239.03539888,48943685.152748905,61467485.57429308,71347167.54506186
18288,2025-04-01,33197731.94949348,-8804680.67080579,8895243.356142392,16614393.321840312,27787478.608701203,33197731.94949348,38599200.40139687,46059357.80602637,53336859.99394651,62560661.83681275
18288,2025-05-01,40427367.606965035,-1499118.318109532,15624353.179987608,23133553.6071898,32686984.908741593,40427367.606965035,46188105.41629959,52383735.18555388,59399457.22386719,69563074.22309738
18288,2025-06-01,50120059.12660533,8229146.282494568,26596137.417139456,34755984.574894704,42233739.46959441,50120059.12660533,57465904.49933069,67835528.73549262,77085609.67102566,88070416.27657054
18322,2024-07-01,24802602.80531185,17392708.699386753,18784227.502216768,19796698.927621186,23874653.764230352,24802602.80531185,25764193.62417113,26704675.301538214,29904758.305835687,31578423.1086657
18322,2024-08-01,16232153.663340185,9555075.129119746,11316394.29557228,12589228.931768052,13780045.216857905,16232153.663340185,17200661.569996357,18440296.07730843,19810026.713504203,23076979.86759174
18322,2024-09-01,16808370.47155259,9182110.104263054,11241557.620429296,12655865.588957917,15614492.043030351,16808370.47155259,18179947.5667415,20222831.514925048,21771537.03900922,24042636.777397685
18322,2024-10-01,10014706.876058519,3000757.159861093,4946646.034532046,6514458.943126652,8939525.386545155,10014706.876058519,11582425.698905215,13613479.518924087,15278349.538629808,17198841.74663409
18322,2024-11-01,6911284.845002333,295251.9298674024,2379118.1881203875,4120463.782163115,5539007.431158001,6911284.845002333,8526969.574899442,10114568.33500544,11970894.741219278,14823285.999472264
18322,2024-12-01,8256251.007584963,-724880.6006687359,1507484.915629422,4074599.910333104,5674368.361258939,8256251.007584963,9508650.711448764,12292365.093882378,13971452.338586058,17066492.743773106
18322,2025-01-01,8170035.463921852,-1199173.378535282,1412720.1168631571,3282707.5499412874,6550820.711217216,8170035.463921852,9995207.105515376,11368953.584685748,13533482.25409999,16411830.825887319
18322,2025-02-01,8197488.7946311105,-2373354.760061168,1900623.5858670557,4157323.2493777,6600785.954512112,8197488.7946311105,9385808.459738258,11180029.831539337,14201850.020720351,17831741.62263635
18322,2025-03-01,16761398.671047702,232149.80169401516,3508165.8593170196,12484456.319980703,14544216.733102478,16761398.671047702,20447509.816898484,22043573.34113137,24931624.279878944,28526193.670835286
18322,2025-04-01,17574546.288766813,295099.6226117171,7093631.7192762755,9298828.51796269,11888606.460778737,17574546.288766813,19302212.383347668,20850495.437274825,23087007.474671796,26547475.275368024
18322,2025-05-01,19552351.37310904,5598420.920273146,12664047.866276897,14904436.076347366,17157161.694558818,19552351.37310904,21635100.384992592,26689096.15208905,28911287.917715065,31783725.26102049
18322,2025-06-01,22705676.131693035,8091258.671824522,13875029.651081612,16861030.452042226,20662294.14111541,22705676.131693035,24983681.455604,27772596.799108848,30516187.12784724,33665029.01033489
18329,2024-07-01,1423939.627664074,-4311165.315958777,-2505903.3210649844,-1193746.8888495627,238958.81753429066,1423939.627664074,3655963.7462216355,4863686.293707293,6247640.614811605,8376870.83192762
18329,2024-08-01,4796732.477485463,-2801496.1262266375,-520778.0906174269,1963274.5939177389,3436874.186872348,4796732.477485463,6243696.872509412,7800518.243241798,9623098.881069742,12132140.472234508
18329,2024-09-01,16086971.988334814,7869867.348948491,10551492.282648234,12645640.70144558,14551768.74298739,16086971.988334814,17849706.95590446,19507341.775224052,25073880.073405843,27781840.340438914
18329,2024-10-01,16452395.18477985,6468730.721356965,8721811.699364886,13416259.33710991,14974909.137371423,16452395.18477985,18402452.59329939,20514507.81022757,26669696.372034818,29358155.127820514
18329,2024-11-01,18141619.37484608,8981631.348159244,11686374.34346465,14532595.085241212,16378695.012699505,18141619.37484608,20067329.348103758,27284068.10939066,29329789.03185139,32897201.138267905
18329,2024-12-01,18786900.74801541,-2699908.6711469106,11748424.27050989,14315802.102395399,16417187.967555761,18786900.74801541,22838402.828025613,24829811.693185974,27948326.495604817,31886197.10458995
18329,2025-01-01,9260298.774830222,-6837911.763190019,2122693.417200138,4401929.751211538,7226783.393351026,9260298.774830222,12726763.415604418,14509509.613299461,17131585.280644197,22016633.875271015
18329,2025-02-01,5327279.34584926,-8940390.843731849,-5108067.339848648,-1600123.5003405232,3552594.8513630563,5327279.34584926,6939476.618113241,10118904.905895986,12968917.320674945,17357384.3801137
18329,2025-03-01,2690087.863810815,-11003137.807455858,-6636450.40864492,-3746785.167085846,-183598.22643181495,2690087.863810815,4890895.176275667,7331281.450750809,9998743.35897655,14718107.542320821
18329,2025-04-01,1276092.3987194074,-12019281.447287146,-7663096.047042107,-4711665.8683909075,-1489085.2451831417,1276092.3987194074,3706539.430849178,5711158.387390276,8702053.84912009,13292893.916031793
18329,2025-05-01,887977.7771798519,-12981641.509392666,-8299678.471506553,-5109616.498043325,-2209790.5394858913,887977.7771798519,3531551.5602222616,5824770.518779695,8821116.02473959,12754987.062625702
18329,2025-06-01,406779.3463602963,-14335795.363377731,-9503865.192436408,-5557354.263384796,-2575049.562721875,406779.3463602963,3406629.711052467,6767514.967270942,10223743.896322556,14443201.354621101
18375,2024-05-01,7335474.9866925925,-6371590.752920448,-3909962.458916098,-2125523.341396673,-383624.07866664167,7335474.9866925925,8919377.000751827,13644356.94905019,15493688.733236285,18248127.027240634
18375,2024-06-01,11529141.526666667,-5597905.230619665,-2718872.6644627806,-624431.3863130362,9829192.108327195,11529141.526666667,13152220.778339474,15699429.851276925,17936315.573871113,21021712.140028
18375,2024-07-01,8843127.35384662,-9042031.99282318,-5810107.033914426,-3616656.514852537,6990143.082324819,8843127.35384662,10901760.458701754,26109296.22910207,28511995.859275073,31767723.484850496
18375,2024-08-01,10382831.387747407,-9391516.587892503,-6554891.703929506,-3931620.4758374654,-2029827.799052529,10382831.387747407,12606179.402540676,15008152.870992279,17368595.76575099,26733168.175818436
18375,2024-09-01,13462217.188444443,-9516044.865593454,-6278220.473943733,-3606152.87673416,-1448882.9083273485,13462217.188444443,15659514.896623645,18122301.587252676,23449406.13498077,27466930.52663049
18375,2024-10-01,6472505.7999148145,-4901322.124009122,-1394365.5897219493,1493474.400272923,3877564.989859172,6472505.7999148145,12742044.289629718,15026735.212549299,17606590.535877507,21952593.959053565
18375,2024-11-01,2326876.119129352,-9439970.357540151,-5618419.322561344,-2995218.2501182402,39160.90081286314,2326876.119129352,8359936.4349738965,10452435.363682777,13385502.658348104,17684265.248882465
18375,2024-12-01,2761673.5043262965,-12311888.955224272,-8068813.482845093,-4884293.266825747,-1597754.8314796719,2761673.5043262965,4665461.647124487,7224048.526915005,11307317.158454353,16049305.031166863
18375,2025-01-01,2821451.6708294447,-10830117.387012893,-6227326.579757913,-3060006.1299821455,-219559.48358674953,2821451.6708294447,8752119.445549527,11095498.425278256,14061986.43060958,19097942.57119789
18375,2025-02-01,2082858.9779144444,-13435174.267050084,-8732294.644722804,-3818850.034283949,-434463.41887174826,2082858.9779144444,4720480.1802561935,7004043.906779503,15066172.900850583,19981138.30095564
18375,2025-03-01,3320105.1017951854,-13821301.491274413,-8309715.398690806,-4946664.035701358,-1856820.4265268245,3320105.1017951854,6147710.617544232,8689288.671163209,19734296.019551918,24050885.024457745
18375,2025-04-01,-43522.601925925934,-16386886.677779313,-10977474.648112789,-6603784.743631795,-3222685.084177782,-43522.601925925934,3308647.3483259296,7031917.007779941,17482878.516864274,22306382.102086354
18406,2024-07-01,371828.445829037,-1324814.8922551936,-811760.149093467,-438988.88609794667,37051.13471868048,371828.445829037,717054.3368005047,1058979.4551871319,2088519.5037798742,2689202.469163823
18406,2024-08-01,1903704.0593214817,-304878.7958025383,333395.29011424235,790764.5972723296,1202174.7392228742,1903704.0593214817,2254570.0633645337,2686674.205315078,3331854.072998721,4026377.436693279
18406,2024-09-01,2406444.0873292596,92635.64985252405,819234.6003582713,1315022.0209518936,1994584.1593884535,2406444.0873292596,2898239.0083256215,3352659.2279177364,3895118.315178026,5716168.331994884
18406,2024-10-01,3146879.1246032594,550797.6986846281,1215559.500338429,1786417.0584817678,2745818.6614659484,3146879.1246032594,3673642.6155183474,7039623.756679936,7597132.425934387,8308385.616477076
18406,2024-11-01,3519350.5055113705,319587.73893753835,1073292.5782753716,1685655.603421134,2193794.563598031,3519350.5055113705,4059998.1374560064,6932062.439221792,7502820.6865897775,8480102.470372055
18406,2024-12-01,1848414.897206037,-1918282.5884503373,-1113282.9232460235,627869.6448208347,1191866.6181595856,1848414.897206037,2318766.489867489,3951686.131120128,4550793.7311969865,5602102.729734633
18406,2025-01-01,870459.0313737406,-2043595.0805069837,-1137406.032317093,-496011.2642707566,308593.1134300508,870459.0313737406,1499300.9215396529,2373597.368919534,3089399.8591880933,4123768.4629335394
18406,2025-02-01,873483.1280531482,-2326649.260578024,-1293006.606747449,-501532.68250119814,324110.6333365575,873483.1280531482,1311365.025666961,2147637.7597434204,2914163.739545227,4117432.948931358
18406,2025-03-01,781652.4244874074,-2874813.170998772,-1736232.6997417863,-699171.3770711839,7416.222517586371,781652.4244874074,1384146.7375683398,1932193.3927126653,3007484.3270410458,4255248.020520253
18406,2025-04-01,367271.9051894444,-3122476.757737588,-1916792.332231802,-1154401.8458237378,-281557.5798048775,367271.9051894444,994780.774700433,1654000.2842942933,2430428.2707023574,3647402.193947033
18406,2025-05-01,589201.1919107407,-3113636.9400777905,-1803948.5005937885,-992222.0543642916,-203074.03726746584,589201.1919107407,1303341.0599778362,2393118.2351865135,3137571.6258604554,4180889.0162111237
18406,2025-06-01,210462.41070399998,-3696255.6043020133,-2392351.4935642807,-1332235.5299018212,-534098.7139032612,210462.41070399998,1020892.7839612612,2044422.2944868582,2986180.59987154,4100736.8217203836
18474,2024-07-01,741452.1879351853,-456304.6482299118,-105804.49886243427,247123.7702022789,511410.21048959094,741452.1879351853,1438732.2494085573,1673199.1549736473,1941884.770510583,2355223.308766949
18474,2024-08-01,1611960.4618744447,-909429.4305597509,-473324.3575754018,-154901.137346806,127059.69145818564,1611960.4618744447,1855615.376021259,2153718.3367706947,2525811.016596513,3006202.756247529
18474,2024-09-01,2699559.4686496295,718726.749476074,1227516.4022841444,1564989.8429006068,2408321.0483151176,2699559.4686496295,3034931.000095253,4594411.900883837,4976791.119278077,5490688.827641704
18474,2024-10-01,2606806.9242531112,-158533.63436052564,262853.16909934685,690715.33847925,983407.4945912674,2606806.9242531112,2976047.416146066,3376080.6729525276,5824238.112143543,6330072.86004786
18474,2024-11-01,1572868.9604931665,-104748.74474694475,400473.7451478675,837175.5927822725,1242097.2752409289,1572868.9604931665,1935215.2846342935,2346904.6468260055,4502807.017482633,5175356.674044112
18474,2024-12-01,1476100.9962554076,-1170463.2607931225,-32972.08047715842,448559.75850250426,842099.6113504509,1476100.9962554076,1810915.8513548083,2183124.0514249764,2909010.7103596395,3650007.1600644924
18474,2025-01-01,518616.92709659255,-1746826.9816476153,-914054.4233574418,-490672.2479266161,41262.88797897281,518616.92709659255,958103.1985936569,1287906.556721468,2033599.0214706273,2762575.243455245
18474,2025-02-01,197767.3986517037,-2038655.8862790181,-1324185.1800298472,-781604.5512666231,-196634.10423035774,197767.3986517037,493854.083391543,922602.8915389193,1558707.5329410322,2381050.1836346476
18474,2025-03-01,160613.40543637035,-2201719.59585025,-1410894.5549646495,-873191.387297334,-384968.07786061126,160613.40543637035,569291.2312211298,950841.707324519,1534332.9791196124,2418117.464449657
18474,2025-04-01,109075.60432437036,-2304922.2452882905,-1494173.6823132602,-953506.1448760072,-316834.80023641855,109075.60432437036,560802.7206907148,981344.1107236368,1520141.0926053342,2376404.1555803646
18474,2025-05-01,199232.88526703703,-2358235.3516628365,-1481782.7854768354,-904264.0686553506,-364389.59487146704,199232.88526703703,690879.1260422079,1250357.495573869,1770891.8235064652,2497260.551136911
18474,2025-06-01,-5210.273170074055,-2722749.285226036,-1832935.2522744667,-1081280.5340962182,-522695.3151376856,-5210.273170074055,558076.6362975375,1199473.082133107,1846597.4571446888,2610672.490096258
18487,2024-07-01,5643754.643566148,-18171568.10559515,-11058364.762556907,-4376968.295175975,979380.0152268205,5643754.643566148,10816887.733157698,15572505.154671604,21022954.240507536,29402071.805767998
18487,2024-08-01,16893855.41101222,-16280188.337371549,-7430990.903218802,-970305.0820450364,11616321.010263996,16893855.41101222,21839055.73537156,27883702.392890036,40738285.887202695,50479661.988022104
18487,2024-09-01,46607169.149551116,6258573.387700643,16580816.95638186,23431607.72008573,30783564.742571976,46607169.149551116,53405104.30061469,81888575.89830205,89644017.77311702,100069167.11957602
18487,2024-10-01,53155548.56854252,17457749.14593955,26026614.722742766,34703670.586795606,47517626.88319969,53155548.56854252,60640053.36499644,68748106.44375925,135991967.80558413,146262081.38238734
